ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Description,Tax status,Tax class,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Regular price,Categories,Tags,Images,Position
3456,simple,NN291,White Beauty,1,0,visible,"Flowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.\nFlowers may be delivered in bud to provide longer enjoyment.",taxable,,1,0,0,1,,Floral > Preserved Beauty,,https://magnoliaflowers.com.au/wp-content/uploads/2020/10/NN291.jpg,0
3458,simple,NN293,Snow White,1,0,visible,"Flowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.
\nFlowers may be delivered in bud to provide longer enjoyment.",taxable,,1,0,0,0,,Floral > Preserved Beauty,,https://magnoliaflowers.com.au/wp-content/uploads/2020/10/NN293.jpg,3
3714,simple,NN157,Dozen Red Rose in Box,1,0,visible,,taxable,,1,0,0,0,150,Special Celebrations > Valentine's day,,https://magnoliaflowers.com.au/wp-content/uploads/2021/02/Dozen-Red-Rose-in-Box.-135.jpg,-103
3744,simple,NN318,Melody Rosie,1,0,visible,,taxable,,1,0,0,0,125,Special Celebrations > Valentine's day,,https://magnoliaflowers.com.au/wp-content/uploads/2021/02/Love-Rosy-125.jpg,-40
3745,simple,NN319,Pink Rose Box,1,0,visible,"Floral are subject to seasonal availability. In the event that any of the Floral are unavailable, the florist will substitute with a similar flower in the same shape, style and color. Stem count, packaging and container may vary. Floral may be delivered in bud to provide longer enjoyment.""",taxable,,1,0,0,0,99,Special Celebrations > Valentine's day,LOVE,https://magnoliaflowers.com.au/wp-content/uploads/2021/02/Pink-Rose-Box-75.jpg,-109
3919,simple,NN321,Singapore Orchid Box - Blue,1,0,visible,"Flowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.
\nFlowers may be delivered in bud to provide longer enjoyment.",taxable,,1,0,0,0,50,"Best Sellers, Special Celebrations > Mother&#039;s day",,https://magnoliaflowers.com.au/wp-content/uploads/2021/04/z2462403551885_01f29a7d83fa41864b0cf3a577b2248c.jpg,-121
3921,simple,NN320,Singapore Orchid Box - Pink,1,0,visible,"Flowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.
\nFlowers may be delivered in bud to provide longer enjoyment.",taxable,,1,0,0,0,50,"Best Sellers, Special Celebrations > Mother&#039;s day",,https://magnoliaflowers.com.au/wp-content/uploads/2021/04/z2462403550247_39fa77e8c5b001121bc2b78555f56afe-scaled.jpg,-125
3923,simple,NN322,Singapore Orchid Box - White,1,0,visible,"Flowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.
\nFlowers may be delivered in bud to provide longer enjoyment.",taxable,,1,0,0,0,50,"Best Sellers, Special Celebrations > Mother&#039;s day, Special Celebrations",,https://magnoliaflowers.com.au/wp-content/uploads/2021/04/z2462403549409_6fe70a4d6f4d7239fb330a944a30fc64.jpg,-122
3925,simple,NN323,Singapore Orchid Box - Pastel,1,0,visible,"Flowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.
\nFlowers may be delivered in bud to provide longer enjoyment.",taxable,,0,0,0,0,50,"Best Sellers, Special Celebrations > Mother&#039;s day, Special Celebrations",,"https://magnoliaflowers.com.au/wp-content/uploads/2021/04/z2462403545722_3b8e984b3d40eee2cdbeb62e84b7931e-scaled.jpg, https://magnoliaflowers.com.au/wp-content/uploads/2021/04/z2462403545722_3b8e984b3d40eee2cdbeb62e84b7931e-scaled.jpg",-80
4731,simple,NN325,Dozen of Red Roses Arrangement,1,0,visible,"Flowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.
\nFlowers may be delivered in bud to provide longer enjoyment.",taxable,,1,0,0,0,185,"Special Celebrations, Special Celebrations > Valentine's day",,"https://magnoliaflowers.com.au/wp-content/uploads/2022/01/1.jpg, https://magnoliaflowers.com.au/wp-content/uploads/2022/01/1.jpg",-107
4738,simple,NN326,2 DOZEN OF RED ROSES ARRANGEMENT,1,0,visible,"Flowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.
\nFlowers may be delivered in bud to provide longer enjoyment.",taxable,,1,0,0,0,299,"Special Celebrations, Special Celebrations > Valentine's day",HOME,"https://magnoliaflowers.com.au/wp-content/uploads/2022/01/4.jpg, https://magnoliaflowers.com.au/wp-content/uploads/2022/01/4.jpg",-110
4739,simple,NN327,Pinky Promise,1,0,visible,,taxable,,1,0,0,0,185,"Best Sellers, Special Celebrations, Special Celebrations > Valentine's day",HOME,"https://magnoliaflowers.com.au/wp-content/uploads/2022/01/5.jpg, https://magnoliaflowers.com.au/wp-content/uploads/2022/01/5.jpg",-99
4740,simple,NN324,Springtime Bouquet,1,0,visible,"Flowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.
\nFlowers may be delivered in bud to provide longer enjoyment.",taxable,,1,0,0,0,105,"Best Sellers, Special Celebrations > Mother&#039;s day, Special Celebrations, Special Celebrations > Valentine's day",,"https://magnoliaflowers.com.au/wp-content/uploads/2022/01/2.jpg, https://magnoliaflowers.com.au/wp-content/uploads/2022/01/2.jpg",-93
4741,simple,NN328,FLORAL FANTASIA,1,0,visible,"Flowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.
\nFlowers may be delivered in bud to provide longer enjoyment.",taxable,,1,0,0,0,185,"Best Sellers, Special Celebrations, Special Celebrations > Valentine's day",,"https://magnoliaflowers.com.au/wp-content/uploads/2022/01/3.jpg, https://magnoliaflowers.com.au/wp-content/uploads/2022/01/3.jpg",-94
4744,simple,NN334,Half Dozen Red Roses Bouquet,1,0,visible,"<div class=""mkdf-single-product-content"">
\n<div class=""mkdf-single-product-summary"">
\n<div class=""summary entry-summary"">
\n<div class=""woocommerce-tabs wc-tabs-wrapper"">
\n<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
\n
\nFlowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.
\nFlowers may be delivered in bud to provide longer enjoyment.
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>",taxable,,1,0,0,0,75,"Special Celebrations, Special Celebrations > Valentine's day",,https://magnoliaflowers.com.au/wp-content/uploads/2022/01/10.jpg,-115
4750,simple,NN329,Dozen Red Roses Bouquet,1,0,visible,"Flowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.
\nFlowers may be delivered in bud to provide longer enjoyment.",taxable,,1,0,0,0,150,"Special Celebrations, Special Celebrations > Valentine's day",,https://magnoliaflowers.com.au/wp-content/uploads/2022/01/6.jpg,-114
4751,simple,NN330,Pink Roses Bouquet,1,0,visible,"Flowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.
\nFlowers may be delivered in bud to provide longer enjoyment.",taxable,,1,0,0,0,120,"Special Celebrations, Special Celebrations > Valentine's day",,https://magnoliaflowers.com.au/wp-content/uploads/2022/01/7.jpg,-114
4752,simple,NN331,White Roses Bouquet,1,0,visible,"Flowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.
\nFlowers may be delivered in bud to provide longer enjoyment.",taxable,,1,0,0,0,120,"Special Celebrations, Special Celebrations > Valentine's day",,https://magnoliaflowers.com.au/wp-content/uploads/2022/01/8.jpg,-98
4753,simple,NN332,Rosy Charm,1,0,visible,"Flowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.
\nFlowers may be delivered in bud to provide longer enjoyment.",taxable,,1,0,0,0,235,"Best Sellers, Special Celebrations, Special Celebrations > Valentine's day",,https://magnoliaflowers.com.au/wp-content/uploads/2022/01/9.jpg,-112
4754,simple,NN333,Half Dozen Red Roses Arrangement,1,0,visible,"Flowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.
\nFlowers may be delivered in bud to provide longer enjoyment.",taxable,,1,0,0,0,85,"Best Sellers, Special Celebrations, Special Celebrations > Valentine's day",,https://magnoliaflowers.com.au/wp-content/uploads/2022/01/Valentine-flower.jpg,-98
4769,simple,NN335,Red Rose Box,1,0,visible,"Floral are subject to seasonal availability. In the event that any of the Floral are unavailable, the florist will substitute with a similar flower in the same shape, style and color. Stem count, packaging and container may vary. Floral may be delivered in bud to provide longer enjoyment.""",taxable,,1,0,0,0,120,"Best Sellers, Special Celebrations, Special Celebrations > Valentine's day",,https://magnoliaflowers.com.au/wp-content/uploads/2022/02/red-rose-box.jpg,-107
4771,simple,NN336,White Rose Box,1,0,visible,"Floral are subject to seasonal availability. In the event that any of the Floral are unavailable, the florist will substitute with a similar flower in the same shape, style and color. Stem count, packaging and container may vary. Floral may be delivered in bud to provide longer enjoyment.""",taxable,,1,0,0,0,99,"Best Sellers, Special Celebrations, Special Celebrations > Valentine's day",,https://magnoliaflowers.com.au/wp-content/uploads/2022/02/white-rose-box.jpg,-104
4971,simple,NN337,Designer’s choice for Mother’s Day,1,0,visible,"Floral are subject to seasonal availability. In the event that any of the Floral are unavailable, the florist will substitute with a similar flower in the same shape, style and color. Stem count, packaging and container may vary. Floral may be delivered in bud to provide longer enjoyment.""",taxable,,1,0,0,0,85,Special Celebrations > Mother&#039;s day,,https://magnoliaflowers.com.au/wp-content/uploads/2022/04/9EC65341-ED82-4117-BBAC-B46F02D042B5.png,-114
5424,simple,NN337-1,Designer’s choice for Valentine's Day,1,0,visible,"Floral are subject to seasonal availability. In the event that any of the Floral are unavailable, the florist will substitute with a similar flower in the same shape, style and color. Stem count, packaging and container may vary. Floral may be delivered in bud to provide longer enjoyment.""",taxable,,1,0,0,0,85,Special Celebrations > Valentine's day,,"https://magnoliaflowers.com.au/wp-content/uploads/2023/01/valentine-designer-choice-.jpeg, https://magnoliaflowers.com.au/wp-content/uploads/2023/01/valentine-designer-choice-.jpeg",-80
6301,simple,NN308,White Rose & Lilies Bouquet,1,0,visible,"Flowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.
\nFlowers may be delivered in bud to provide longer enjoyment.",taxable,,1,0,0,0,120,"Occasions > Anniversary, Best Sellers, Occasions > Birthday, Floral > Bouquet, Special Celebrations > Christmas, Special Celebrations > Mother&#039;s day, Occasions > Thank You, Special Celebrations > Valentine's day, Occasions > Weddings",,"https://magnoliaflowers.com.au/wp-content/uploads/2025/02/image7-rotated.jpeg, https://magnoliaflowers.com.au/wp-content/uploads/2025/02/image9-1-rotated.jpeg",-117
6405,simple,,Oriental Lilies Bouquet - White,1,0,visible,"<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
\n
\nFlowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.
\nFlowers may be delivered in bud to provide longer enjoyment.
\n
\n</div>",taxable,,1,0,0,0,85,"Occasions > Anniversary, Best Sellers, Color, Special Celebrations > Easter, Occasions > Hampers and Gifts, Special Celebrations > Mother&#039;s day, Occasions, Others, Special Celebrations, Occasions > Sympathy, Occasions > Thank You, Color > White simplicity",,"https://magnoliaflowers.com.au/wp-content/uploads/2025/05/9cbcca8223e1f6703bbb471c3c8688e8-scaled.jpeg, https://magnoliaflowers.com.au/wp-content/uploads/2025/02/image9-1-rotated.jpeg",-121
6413,simple,,Oriental Lilies Bouquet - Pink,1,0,visible,"<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
\n
\nFlowers are subject to seasonal availability. In the event that any of the flowers are unavailable, the florist will substitute with a similar flower in the same shape, style and colour. Stem count, packaging and container may vary.
\nFlowers may be delivered in bud to provide longer enjoyment.
\n
\n</div>",taxable,,1,0,0,0,85,"Occasions > Anniversary, Best Sellers, Color, Special Celebrations > Easter, Occasions > Hampers and Gifts, Special Celebrations > Mother&#039;s day, Occasions, Others, Special Celebrations, Occasions > Sympathy, Occasions > Thank You, Color > White simplicity",,"https://magnoliaflowers.com.au/wp-content/uploads/2025/05/2bb0d83e3e26e312738794691bda718a-2-scaled.jpeg, https://magnoliaflowers.com.au/wp-content/uploads/2025/05/3d5dae8c03d4fb8fd35c12a054c6583a-scaled.jpeg, https://magnoliaflowers.com.au/wp-content/uploads/2025/05/e22f270cca0446b0f0c4fc64aef0b808-scaled.jpeg",-121
